tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,8,105175,,SE,Kristijan Mesaros,R,,CRO,27.89,106374,6,,Filip Veger,R,,CRO,21.42,5-7 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,658,41,587,52
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,9,117364,8,,Luka Ilic,R,,SRB,21.20,202092,,WC,Ivan Sebastian Matijevic,U,,GER,18.70,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,626,46,,
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,10,105114,,SE,Dejan Katic,R,,SRB,28.21,134028,,Q,Samuel Hodor,R,,SVK,19.85,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,825,23,,
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,11,105662,,,Tomislav Jotovski,R,,MKD,25.57,126188,,Q,Srdjan Jakovljevic,U,,SRB,20.02,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,640,44,1495,3
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,12,106154,4,,Duje Kekez,R,,CRO,23.15,126573,,Q,Thomas Fancutt,R,,AUS,21.24,5-7 7-5 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,485,75,758,29
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,13,124116,7,,Sebastian Ofner,R,,AUT,20.03,131888,,Q,Domagoj Biljesko,U,,CRO,18.90,2-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,578,54,1316,5
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,14,106362,,,Laurent Lokoli,R,,FRA,21.60,202093,,WC,Luka Matic,U,,AUT,17.61,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,719,33,,
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,15,105868,,,Wilson Leite,R,178,BRA,24.54,122059,,Q,Steven De Waard,R,,AUS,25.05,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,709,36,953,15
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,16,144656,,,Corentin Denolly,L,,FRA,18.96,111192,2,,Lucas Miedler,R,,AUT,19.92,6-7(3) 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,754,29,416,104
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,17,105872,1,,Christian Lindell,R,,SWE,24.51,106066,,,Victor Baluda,R,,RUS,23.64,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,268,194,665,40
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,18,106243,5,,Mate Delic,R,,CRO,22.65,110618,,,Elmar Ejupovic,R,,BIH,23.30,6-4 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,497,71,748,30
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,19,106420,3,,Gianluigi Quinzi,L,,ITA,20.31,124089,,,Theo Fournerie,R,,FRA,19.21,6-2 3-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,436,94,720,33
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,20,105175,,SE,Kristijan Mesaros,R,,CRO,27.89,138431,,WC,Darko Bojanovic,U,,BIH,19.29,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,658,41,1606,2
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,21,105114,,SE,Dejan Katic,R,,SRB,28.21,117364,8,,Luka Ilic,R,,SRB,21.20,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,825,23,626,46
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,22,105662,,,Tomislav Jotovski,R,,MKD,25.57,106154,4,,Duje Kekez,R,,CRO,23.15,6-3 3-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,640,44,485,75
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,23,106362,,,Laurent Lokoli,R,,FRA,21.60,124116,7,,Sebastian Ofner,R,,AUT,20.03,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,719,33,578,54
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,24,144656,,,Corentin Denolly,L,,FRA,18.96,105868,,,Wilson Leite,R,178,BRA,24.54,6-3 3-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,754,29,709,36
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,25,105872,1,,Christian Lindell,R,,SWE,24.51,106243,5,,Mate Delic,R,,CRO,22.65,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,268,194,497,71
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,26,106420,3,,Gianluigi Quinzi,L,,ITA,20.31,105175,,SE,Kristijan Mesaros,R,,CRO,27.89,3-6 6-0 4-2 RET,3,QF,,,,,,,,,,,,,,,,,,,,436,94,658,41
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,27,105114,,SE,Dejan Katic,R,,SRB,28.21,105662,,,Tomislav Jotovski,R,,MKD,25.57,6-1 7-5,3,QF,,,,,,,,,,,,,,,,,,,,825,23,640,44
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,28,106362,,,Laurent Lokoli,R,,FRA,21.60,144656,,,Corentin Denolly,L,,FRA,18.96,4-6 6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,719,33,754,29
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,29,106420,3,,Gianluigi Quinzi,L,,ITA,20.31,105872,1,,Christian Lindell,R,,SWE,24.51,6-2 4-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,436,94,268,194
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,30,105114,,SE,Dejan Katic,R,,SRB,28.21,106362,,,Laurent Lokoli,R,,FRA,21.60,6-4 3-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,825,23,719,33
2016-M-FU-BIH-03A-2016,Bosnia &amp; Herzegovina F3,Clay,,S,20160523,31,106420,3,,Gianluigi Quinzi,L,,ITA,20.31,105114,,SE,Dejan Katic,R,,SRB,28.21,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,436,94,825,23
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,1,103105,1,,Ruben Ramirez Hidalgo,R,183,ESP,38.38,121360,,,Timon Reichelt,U,,GER,27.01,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,252,210,1080,10
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,2,202090,,WC,Adrian Andreev,U,,BUL,15.03,106198,,,Hugo Dellien,R,,BOL,22.93,6-3 1-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,550,59
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,3,103574,,,Teodor Dacian Craciun,R,,ROU,35.96,133119,,WC,Kaloyan Valchev,U,,BUL,18.25,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,726,32,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,4,200247,,SE,Alexandar Lazarov,R,,BUL,18.54,105892,7,,Alexandr Igoshin,U,,RUS,24.37,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,529,64
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,5,105325,3,,Germain Gigounon,R,,BEL,27.09,106389,,,Andrei Stefan Apostol,R,,ROU,21.24,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,341,138,866,19
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,6,105508,,,Vasile Antonescu,R,,ROU,26.17,105886,,,Anton Galkin,U,,RUS,24.41,5-7 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,608,49,723,33
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,7,122241,,,Winston Lin,U,,USA,23.08,106284,,,Leandro Portmann,U,,ARG,22.36,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,774,28,964,15
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,8,105917,6,,Gianni Mina,R,185,FRA,24.28,124063,,Q,Santiago Maresca,U,,URU,21.69,2-6 7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,635,44,1524,3
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,9,105586,8,,Alexander Lazov,U,,BUL,25.87,105236,,,Pirmin Haenle,R,,GER,27.56,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,502,70,732,32
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,10,123742,,Q,Martin Beran,R,,CAN,20.49,126329,,WC,Toni Neykov,U,,BUL,18.11,3-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1036,11,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,11,144703,,Q,Ivan Davydov,R,,RUS,19.59,104985,,Q,Lukas Koncilia,U,,AUT,28.82,7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1010,12,1196,7
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,12,124079,4,,Pedro Martinez Portero,R,,ESP,19.07,126328,,SE,Gabriel Donev,U,,BUL,19.90,4-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,464,82,1974,1
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,13,106175,5,Q,Ricardo Rodriguez,R,,VEN,23.07,108710,,Q,Shendrit Deari,R,,MKD,27.28,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,486,74,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,14,105516,,Q,Serafim Grozev,R,,BUL,26.13,122642,,Q,Giovanni Rizzuti,U,,ITA,21.03,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,1075,10
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,15,105612,,PR,Jonas Luetjen,U,,GER,25.78,105602,,,Ilya Lebedev,U,,RUS,25.81,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,692,37,912,17
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,16,106322,2,,David Perez Sanz,U,,ESP,22.02,126330,,WC,Aleks Martinski,U,,BUL,19.60,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,239,227,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,17,103105,1,,Ruben Ramirez Hidalgo,R,183,ESP,38.38,202090,,WC,Adrian Andreev,U,,BUL,15.03,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,252,210,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,18,200247,,SE,Alexandar Lazarov,R,,BUL,18.54,103574,,,Teodor Dacian Craciun,R,,ROU,35.96,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,726,32
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,19,105325,3,,Germain Gigounon,R,,BEL,27.09,105508,,,Vasile Antonescu,R,,ROU,26.17,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,341,138,608,49
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,20,105917,6,,Gianni Mina,R,185,FRA,24.28,122241,,,Winston Lin,U,,USA,23.08,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,635,44,774,28
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,21,105586,8,,Alexander Lazov,U,,BUL,25.87,123742,,Q,Martin Beran,R,,CAN,20.49,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,502,70,1036,11
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,22,124079,4,,Pedro Martinez Portero,R,,ESP,19.07,144703,,Q,Ivan Davydov,R,,RUS,19.59,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,464,82,1010,12
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,23,106175,5,Q,Ricardo Rodriguez,R,,VEN,23.07,105516,,Q,Serafim Grozev,R,,BUL,26.13,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,486,74,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,24,106322,2,,David Perez Sanz,U,,ESP,22.02,105612,,PR,Jonas Luetjen,U,,GER,25.78,6-7(5) 7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,239,227,692,37
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,25,103105,1,,Ruben Ramirez Hidalgo,R,183,ESP,38.38,200247,,SE,Alexandar Lazarov,R,,BUL,18.54,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,252,210,,
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,26,105325,3,,Germain Gigounon,R,,BEL,27.09,105917,6,,Gianni Mina,R,185,FRA,24.28,6-4 3-0 RET,3,QF,,,,,,,,,,,,,,,,,,,,341,138,635,44
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,27,105586,8,,Alexander Lazov,U,,BUL,25.87,124079,4,,Pedro Martinez Portero,R,,ESP,19.07,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,502,70,464,82
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,28,106322,2,,David Perez Sanz,U,,ESP,22.02,106175,5,Q,Ricardo Rodriguez,R,,VEN,23.07,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,239,227,486,74
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,29,105325,3,,Germain Gigounon,R,,BEL,27.09,103105,1,,Ruben Ramirez Hidalgo,R,183,ESP,38.38,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,341,138,252,210
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,30,106322,2,,David Perez Sanz,U,,ESP,22.02,105586,8,,Alexander Lazov,U,,BUL,25.87,3-6 6-3 7-5,3,SF,,,,,,,,,,,,,,,,,,,,239,227,502,70
2016-M-FU-BUL-02A-2016,Bulgaria F2,Clay,,S,20160523,31,105325,3,,Germain Gigounon,R,,BEL,27.09,106322,2,,David Perez Sanz,U,,ESP,22.02,7-6(4) 6-3,3,F,,,,,,,,,,,,,,,,,,,,341,138,239,227
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,1,117361,,,Akira Santillan,R,,AUS,19.00,117353,1,,Duck Hee Lee,R,,KOR,17.98,6-4 7-6(0),3,R32,,,,,,,,,,,,,,,,,,,,530,63,225,237
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,2,126107,,,Michael Geerts,R,,BEL,21.35,127165,,Q,Sheng Hao Zhou,U,,CHN,19.62,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,458,84,1213,6
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,3,111765,,,Evan Song,U,,USA,23.96,133680,,Q,Huixin Wang,U,,CHN,19.80,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,707,36,,
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,4,106290,6,,Filip Peliwo,R,,CAN,22.31,144696,,WC,Zihao Xia,U,,CHN,19.31,6-4 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,433,97,1699,2
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,5,134120,,,Kuan Yi Lee,U,,TPE,19.70,121395,3,,Connor Smith,U,,USA,25.43,5-7 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,782,27,311,158
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,6,106321,,,Xin Gao,U,,CHN,22.03,111806,,Q,Fajing Sun,U,,CHN,19.64,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,601,50,958,15
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,7,105934,,,Chuhan Wang,R,,CHN,24.24,133684,,Q,Hao Wu,U,,CHN,19.27,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,624,46,1974,1
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,8,126952,,,Soon Woo Kwon,R,,KOR,18.47,110636,5,,Clay Thompson,R,,USA,24.05,5-7 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,448,89,414,105
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,9,117358,,,Harry Bourchier,R,,AUS,20.33,105059,8,,Kento Takeuchi,L,,JPN,28.43,7-6(2) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,781,27,443,90
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,10,133071,,Q,Xi Qi,U,,CHN,19.79,106319,,Q,Yuqing Ning,R,,CHN,22.04,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1188,7,858,20
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,11,144751,,WC,Rigele Te,U,,CHN,18.62,106031,,,Raymond Sarmiento,R,,USA,23.83,7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1035,11,521,65
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,12,105960,4,,Evan King,L,185,USA,24.16,105999,,,Bowen Ouyang,L,,CHN,24.01,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,393,115,618,47
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,13,110686,7,,Finn Tearney,R,,NZL,25.65,122606,,,Yecong He,U,,CHN,22.27,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,434,95,523,65
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,14,144831,,Q,Shi Hong Zeng,U,,CHN,18.85,128070,,WC,Jiaqi Duan,U,,CHN,20.71,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,2062,1,,
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,15,106360,,Q,Connor Farren,R,,USA,21.64,105490,,,Jui Chen Hung,R,,TPE,26.23,4-6 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1192,7,613,48
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,16,106283,2,,Mitchell Krueger,R,,USA,22.36,110763,,WC,Aoxiong Wang,R,,CHN,21.04,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,267,195,1158,8
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,17,117361,,,Akira Santillan,R,,AUS,19.00,126107,,,Michael Geerts,R,,BEL,21.35,4-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,530,63,458,84
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,18,106290,6,,Filip Peliwo,R,,CAN,22.31,111765,,,Evan Song,U,,USA,23.96,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,433,97,707,36
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,19,134120,,,Kuan Yi Lee,U,,TPE,19.70,106321,,,Xin Gao,U,,CHN,22.03,6-4 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,782,27,601,50
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,20,105934,,,Chuhan Wang,R,,CHN,24.24,126952,,,Soon Woo Kwon,R,,KOR,18.47,6-2 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,624,46,448,89
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,21,117358,,,Harry Bourchier,R,,AUS,20.33,133071,,Q,Xi Qi,U,,CHN,19.79,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,781,27,1188,7
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,22,105960,4,,Evan King,L,185,USA,24.16,144751,,WC,Rigele Te,U,,CHN,18.62,6-7(0) 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,393,115,1035,11
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,23,110686,7,,Finn Tearney,R,,NZL,25.65,144831,,Q,Shi Hong Zeng,U,,CHN,18.85,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,434,95,2062,1
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,24,106283,2,,Mitchell Krueger,R,,USA,22.36,106360,,Q,Connor Farren,R,,USA,21.64,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,267,195,1192,7
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,25,117361,,,Akira Santillan,R,,AUS,19.00,106290,6,,Filip Peliwo,R,,CAN,22.31,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,530,63,433,97
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,26,134120,,,Kuan Yi Lee,U,,TPE,19.70,105934,,,Chuhan Wang,R,,CHN,24.24,6-4 7-6(3),3,QF,,,,,,,,,,,,,,,,,,,,782,27,624,46
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,27,105960,4,,Evan King,L,185,USA,24.16,117358,,,Harry Bourchier,R,,AUS,20.33,6-4 5-7 6-4,3,QF,,,,,,,,,,,,,,,,,,,,393,115,781,27
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,28,110686,7,,Finn Tearney,R,,NZL,25.65,106283,2,,Mitchell Krueger,R,,USA,22.36,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,434,95,267,195
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,29,117361,,,Akira Santillan,R,,AUS,19.00,134120,,,Kuan Yi Lee,U,,TPE,19.70,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,530,63,782,27
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,30,110686,7,,Finn Tearney,R,,NZL,25.65,105960,4,,Evan King,L,185,USA,24.16,7-6(8) 6-1,3,SF,,,,,,,,,,,,,,,,,,,,434,95,393,115
2016-M-FU-CHN-08A-2016,China F8,Hard,,S,20160523,31,117361,,,Akira Santillan,R,,AUS,19.00,110686,7,,Finn Tearney,R,,NZL,25.65,6-3 1-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,530,63,434,95
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,1,105596,1,,Jan Satral,R,,CZE,25.83,106246,,Q,Robin Kern,R,,GER,22.64,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,223,237,751,29
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,2,121898,,LL,Denis Kapric,R,,GER,21.75,105786,,,Tom Schonenberg,R,,GER,24.94,4-6 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1374,4,695,37
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,3,200108,,,Matej Vocel,U,,CZE,19.01,123995,,Q,Pawel Zawisza,U,,POL,19.62,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1029,11,1367,4
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,4,128034,8,,Hubert Hurkacz,R,,POL,19.28,105632,,,Dominik Suc,R,,CZE,25.68,7-6(4) 1-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,538,61,1049,11
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,5,103902,3,,Jan Mertl,R,190,CZE,34.38,123774,,Q,David Simunek,U,,CZE,22.87,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,293,172,1353,4
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,6,144641,,WC,Ondrej Krstev,L,,CZE,18.94,134068,,,Vadym Ursu,R,,UKR,19.39,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1094,9,698,37
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,7,200403,,Q,Patrik Nema,R,,SVK,18.58,200132,,WC,Petr Hajek,U,,CZE,19.20,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1671,2,1443,3
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,8,111187,7,,Kaichi Uchida,R,,JPN,21.75,126878,,,David Poljak,U,,CZE,20.02,6-4 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,421,100,940,16
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,9,123828,6,,Jan Choinski,R,,GER,19.95,144640,,Q,Pavel Staubert,U,,CZE,20.36,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,413,106,1742,2
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,10,120347,,WC,Michal Franek,R,,CZE,27.50,144742,,Q,Michal Dembek,U,,POL,18.79,6-3 6-7(3) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,1220,6
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,11,200240,,,Vit Kopriva,U,,CZE,18.94,126540,,,Peter Vajda,U,,SVK,20.04,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,930,16,767,28
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,12,105421,4,,Michal Konecny,L,,CZE,26.61,105307,,,Jan Blecha,R,,CZE,27.18,6-2 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,301,166,1224,6
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,13,106324,5,,Vaclav Safranek,R,,CZE,22.01,105433,,PR,Roman Jebavy,R,,CZE,26.52,6-4 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,,384,118,1638,2
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,14,202094,,Q,Lukas Vejvara,U,,CZE,19.16,105043,,,Marek Semjan,U,,SVK,28.54,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,1074,10
2016-M-FU-CZE-03A-2016,Czech Republic F3,Clay,,S,20160523,15,126151,,,Pavel Nejedly,U,,CZE,23.27,133907,,WC,Daniel Orlita,R,,CZE,18.87,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,785,27,1856,1
